Date,Open,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,DF Avg Rank,% Rank of DF Avgs,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,Momentum Factor 1,Momentum Factor 2,Momentum Factor 3,Momentum Factor 4,Momentum Factor 1 Rank,Momentum Factor 2 Rank,Momentum Factor 3 Rank,Momentum Factor 4 Rank,MF Avg Rank,% Rank of MF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-05-01 16:00:00+00:00,16.15934,16.289720000000003,16.12872,16.26492,403301,16.26492,0.006509955356174516,-0.05108350263061939,-0.3890835026306194,-0.028051448140817732,0.6294418604651162,1.0,1.0,1.0,1.0,1.0,1.0,0.149836344733977,-3.6816306230841036,196.63176947688646,67.24287607931574,1.0,1.0,1.0,1.0,1.0,1.0,69.4869082781194,0.035483970000278475,-4.600430362840845,150.6354682174649,0.9674418604651163,0.338,31.70122464044199,16.157657749498462,16.890230060166438
2019-05-02 16:00:00+00:00,16.26478,16.28519,16.056420000000003,16.07469,303818,16.07469,-0.011764656042172104,0.018849299369693207,-0.1811507006303068,-0.008203572289422421,0.5837209302325581,0.75,0.0,1.0,1.0,1.0,0.0,0.15853748618948416,1.834364356683352,20.336317527740054,-116.96026486358272,1.0,1.0,0.0,0.0,0.5,0.0,60.91196949022091,0.03513157493032537,-41.553296745768186,88.14185443469583,0.7837209302325582,0.2,28.195677494110548,17.865704053176394,17.285680659072842
2019-05-03 16:00:00+00:00,16.0747,16.09313,16.0596,16.07454,27877,16.07454,-9.331483211453117e-06,-0.006896910975673243,-0.20489691097567325,-0.00973081135676114,0.4461860465116279,0.375,0.0,0.5,0.5,0.5,0.0,0.15166268264391647,1.419906152015173,-32.80964805213711,116.94269322792306,0.5,0.5,0.0,1.0,0.5,0.5,63.19949902891471,0.0344431562865708,-41.58228337327097,37.84055454978224,0.6441860465116279,0.198,27.71198803818047,17.55922258362867,17.652884786628785
2019-05-05 16:00:00+00:00,16.189610000000002,16.26316,16.15977,16.21957,313089,16.21957,0.008981884003870183,-0.01579152992655103,-0.315791529926551,-0.017559125527875884,0.6186046511627907,0.4166666666666667,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.12514592564788352,-8.359512993832404,87.715025737427,167.63699654183213,0.0,0.0,0.6666666666666667,1.0,0.4166666666666667,0.0,66.2378644818572,0.04508062707808591,-13.971876991714726,124.51120490068769,0.9186046511627907,0.3,33.58947766466323,15.906163423742036,18.94389396129865
2019-05-06 16:00:00+00:00,16.21953,16.27364,16.106720000000003,16.14516,245892,16.14516,-0.004598223504924187,0.016153565661301217,-0.2158464343386988,-0.008356112794613334,0.5354418604651163,0.5625,0.5,0.75,0.5,0.75,0.25,0.11977005135586438,-3.1749906908859415,102.25974843234795,155.98482765113482,0.0,0.5,0.75,0.75,0.5,0.625,62.96938323201619,0.04696524804490565,-28.792224346717887,85.86950716426205,0.7674418604651163,0.232,30.823957505748705,17.213242214155823,19.614594278817055
2019-05-07 16:00:00+00:00,16.14515,16.18846,16.0318,16.07351,294031,16.07351,-0.00444773903561327,0.07672292545710263,-0.11927707454289738,-0.003006871326128511,0.3644651162790698,0.75,0.8,1.0,1.0,1.0,0.0,0.10612114641076609,-3.979470719919675,24.95410149992039,139.63347146951585,0.0,0.2,0.4,0.6,0.30000000000000004,0.0,55.31775677712707,0.04219091691583543,-56.83455128542197,4.713893841359001,0.5604651162790698,0.196,28.455959955613995,19.564808179471164,19.53606768000992
2019-05-08 16:00:00+00:00,16.073420000000002,16.24982,16.02538,16.160870000000003,337923,16.160870000000003,0.005420312963040672,0.0808902432671772,-0.1811097567328228,-0.011870032414463765,0.4077674418604651,0.5833333333333333,0.5,1.0,0.8333333333333333,0.33333333333333337,0.16666666666666669,0.0805253246285833,-5.529887114072551,113.41592377143249,236.86224813392064,0.0,0.16666666666666669,0.8333333333333333,1.0,0.5,0.6666666666666667,54.961889416695215,0.04493842481281973,-35.87537587704614,48.08250512375558,0.6697674418604651,0.262,28.33761488010222,17.491573127791273,19.83107938514606
2019-05-09 16:00:00+00:00,16.16094,16.17051,15.9205,15.9465,445458,15.9465,-0.013353518862840775,0.18731312184195442,0.04331312184195443,-0.001938541902384898,0.12576744186046515,0.75,0.7857142857142857,1.0,1.0,1.0,0.0,0.09443509018808882,4.129294415452769,-63.56253723387556,87.35459191672179,0.14285714285714288,1.0,0.0,0.28571428571428575,0.35714285714285715,0.14285714285714288,43.187984204021454,0.02947817117299323,-92.9581279453985,-89.41436122447979,0.26976744186046514,0.144,25.14160736617829,20.250109633645224,19.184301582050598
2019-05-10 16:00:00+00:00,15.94622,15.95188,15.876570000000001,15.908079999999998,98423,15.908079999999998,-0.002412213165564846,0.15677449601500232,0.03477449601500232,0.0020629149746147083,-0.045255813953488364,0.6875,0.5,0.875,0.875,1.0,0.0,0.08368524736219385,-0.358298678409426,-157.9700378675494,1.7601118425346136,0.125,0.625,0.0,0.125,0.21875,0.0,43.56754044520129,0.013964659960329584,-92.37323006172161,-150.88070632836263,0.07674418604651163,0.122,24.254222917280043,21.594235252135963,18.228401105664936
2019-05-12 16:00:00+00:00,15.92583,16.15298,15.91572,16.1189,303615,16.1189,0.013165340287682188,0.04286346825024745,-0.17913653174975255,-0.01216213274427306,0.2570697674418605,0.41666666666666674,0.2222222222222222,0.5555555555555556,0.6666666666666667,0.2222222222222222,0.2222222222222222,0.04701850158849297,-8.368468094401763,-90.5893082034134,168.55988932247183,0.0,0.0,0.1111111111111111,0.8888888888888888,0.25,0.1111111111111111,54.85814659817761,0.018468608042027768,-41.345758199201725,-23.165695900590347,0.4790697674418605,0.222,30.619406311657038,19.218689666352716,18.560337170917446
