Date,Open,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,DF Avg Rank,% Rank of DF Avgs,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,Momentum Factor 1,Momentum Factor 2,Momentum Factor 3,Momentum Factor 4,Momentum Factor 1 Rank,Momentum Factor 2 Rank,Momentum Factor 3 Rank,Momentum Factor 4 Rank,MF Avg Rank,% Rank of MF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-05-01 16:00:00+00:00,6.6394,6.682760000000001,6.62754,6.6753800000000005,255973,6.6753800000000005,0.005401521229308425,0.03597437099546802,-0.422025629004532,-0.006705165831024566,0.09548837209302324,1.0,1.0,1.0,1.0,1.0,1.0,-0.005521644227862055,-3.3130198525335217,64.43078895883178,37.24132558745901,1.0,1.0,1.0,1.0,1.0,1.0,65.54780053264744,0.013248314057758392,-34.09306742640058,7.9133910819780855,0.5534883720930233,0.458,23.734349766205572,20.861060681916307,18.474952104405848
2019-05-02 16:00:00+00:00,6.6753800000000005,6.7045,6.66602,6.67295,223655,6.67295,-0.0003640904932443751,0.05032557170391205,-0.39967442829608796,-0.005876428484800647,0.27558139534883724,1.0,1.0,1.0,1.0,1.0,1.0,-0.00366984238214485,4.699013999249168,20.72546624806188,26.89964708262449,1.0,1.0,0.0,0.0,0.5,0.0,64.77489768076387,0.013016828265748792,-40.00527426160349,55.320399764840914,0.7255813953488373,0.45,26.842365712036614,18.88207719616686,18.39883145326254
2019-05-03 16:00:00+00:00,6.67295,6.67542,6.66326,6.6662300000000005,37871,6.6662300000000005,-0.0010075582709727325,0.12107881439808299,-0.310921185601917,-0.008417543401525899,0.10055813953488374,0.625,0.0,1.0,1.0,0.0,0.5,-0.0006232188006602968,7.7322846189999765,-8.535559079118974,9.870646527348251,1.0,1.0,0.0,0.0,0.5,0.5,56.240578052710994,0.012151056454166032,-57.44610646722334,3.951481854059104,0.5325581395348837,0.432,26.00288538996025,19.001398344706406,18.19587057301535
2019-05-05 16:00:00+00:00,6.68233,6.684060000000001,6.66418,6.66828,154636,6.66828,0.00030747286794193744,0.10132312340469862,-0.3366768765953014,-0.00804876285375674,0.1340930232558139,0.5833333333333335,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.6666666666666667,-2.1639427125741406e-05,-2.5367792800359936,-51.1676174365799,-7.588163664392314,1.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,57.60869565217378,0.011497804391481736,-55.19137703475562,11.448668541467677,0.5720930232558139,0.438,26.913994625923454,18.009734389872147,18.311939783741746
2019-05-06 16:00:00+00:00,6.66828,6.680680000000001,6.655480000000001,6.679239999999999,199897,6.679239999999999,0.0016422530122830723,0.08396364015210711,-0.3780363598478929,-0.009659877714368601,0.05660465116279073,0.25,0.0,0.5,0.5,0.0,0.0,-0.0014502408931358346,-7.113743010671925,-20.39154155263368,58.494679035338926,0.5,0.0,0.25,1.0,0.4375,0.25,59.96437759746635,0.011729270104290812,-43.13682358117125,0.8558008557997207,0.5186046511627908,0.462,25.124058223858974,19.108015958234585,17.975450198133025
2019-05-07 16:00:00+00:00,6.6792300000000004,6.6859399999999996,6.65768,6.66248,243087,6.66248,-0.0025124210096029186,0.09169922383705786,-0.3243007761629421,-0.006567143884829787,-0.0020465116279069773,0.55,0.2,0.6,0.8,0.8,0.0,-0.00459834470960363,-5.1296979365153845,-48.900709645657884,10.416541588118923,0.2,0.2,0.2,0.4,0.25,0.0,57.09171416458632,0.01043997093222604,-61.57061152661634,-27.746607925093183,0.413953488372093,0.416,24.6399711666163,17.68739077182971,17.864756270645344
2019-05-08 16:00:00+00:00,6.66248,6.68158,6.63623,6.64993,243626,6.64993,-0.0018854593147134434,0.13808668021044954,-0.22791331978955046,-0.004797875112469071,-0.12413953488372093,0.75,0.6666666666666667,1.0,1.0,1.0,0.0,-0.005478387930942574,-7.2044470594988255,-55.023135581877476,-8.13542398190578,0.16666666666666669,0.0,0.0,0.0,0.04166666666666667,0.0,47.68034731687632,0.008309722624400884,-75.37395512538447,-97.2296246342588,0.24186046511627907,0.366,21.83455052457012,21.058840447941538,16.717878008604057
2019-05-09 16:00:00+00:00,6.64992,6.660419999999999,6.634339999999999,6.641780000000001,234718,6.641780000000001,-0.0012263284440279798,0.16297338125748811,-0.1710266187425119,0.0009516142592594656,-0.1944651162790698,0.75,0.7142857142857143,1.0,1.0,1.0,0.0,-0.005192058398590937,-4.2063825162951005,-36.28545359828207,-21.786328363780967,0.28571428571428575,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0.28571428571428575,42.20947063689011,0.0058958845185621556,-84.33787945446456,-133.21079106543513,0.13953488372093023,0.334,20.396332104535023,20.149064889148153,15.567304775286841
2019-05-10 16:00:00+00:00,6.641789999999999,6.6495,6.641589999999999,6.6454,35266,6.6454,0.000544886136797271,0.23874042819190497,-0.10925957180809501,-0.0005084054255335333,-0.175906976744186,0.75,0.6875,1.0,1.0,0.875,0.125,-0.003415224053887833,4.180279883934759,8.998705871732302,24.738917145695115,0.625,0.75,0.75,0.625,0.6875,0.875,32.89110337375439,0.004226286179018324,-80.35635723713095,-119.54997709258016,0.17209302325581396,0.348,19.966754483976704,19.72469509034345,14.498915344349427
2019-05-12 16:00:00+00:00,6.64572,6.65232,6.6295399999999995,6.6485,161916,6.6485,0.0004663793252830384,0.19405896754701252,-0.16394103245298747,-0.0013260956658098957,-0.16265116279069766,0.6944444444444444,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.7777777777777777,0.2222222222222222,-0.0045161632532924045,3.9321718356586004,-40.43017221929794,41.889147928103974,0.4444444444444444,0.6666666666666667,0.33333333333333337,0.8888888888888888,0.5833333333333334,0.7777777777777777,36.14961908330199,0.003117326953688604,-72.76507276507228,-111.08210461830481,0.19534883720930232,0.358,18.742480659155632,21.758692422027483,13.995222872826522
